TIC_ID,T_eff (K),Start_time (TBJD),End_time (TBJD),Peak_time (TBJD),Amplitude,Duration (days),Flare_energy (erg),ED (s)
281670243,3305,2094.048132,2094.076372,2094.049289,0.042577794,0.028240635,1.97E+31,20184.27708
281670243,3305,2105.511233,2105.517252,2105.512622,0.482325813,0.006018427,2.85E+30,15091.31393
294750180,3590,2103.513357,2103.516366,2103.514051,0.066680097,0.003009244,,2517.869083
294750180,3590,2106.533245,2106.536023,2106.533708,0.08347223,0.002777758,,2848.506252
294754396,3812,2093.53214,2093.538622,2093.533066,0.022295116,0.006481496,1.17E+30,970.0200562
31852565,3458,2090.972332,2090.976267,2090.973026,0.057146211,0.00393516,2.81E+29,1599.8676
32052779,3339,2088.864365,2088.868994,2088.865754,0.111978532,0.004629648,2.95E+29,1530.942384
311403944,,2111.781046,2111.784982,2111.781509,0.030190032,0.003935216,,1359.545622
314018646,,2104.334243,2104.337947,2104.334706,0.07488376,0.003703659,,1588.188894
348898049,5225.910156,2103.194052,2103.20933,2103.194978,0.09390444,0.015277837,7.57E+31,8503.871699
364588501,5605,2098.169043,2098.195894,2098.171126,0.03332036,0.026851411,1.05E+33,16760.23695
375034557,5913,2089.311806,2089.331713,2089.313658,0.014639161,0.019907527,1.88E+32,3458.596551
375034557,5913,2092.040293,2092.04608,2092.040987,0.001168124,0.005787066,6.25E+30,95.92623276
32090581,3267,2090.165944,2090.168259,2090.166407,0.196981548,0.002314815,3.14E+28,1476.482419
32090581,3267,2111.904962,2111.907508,2111.905657,0.342194337,0.002546272,4.13E+28,1875.101505
32090583,3249,2111.904962,2111.907277,2111.905656,0.513373605,0.002314793,5.25E+28,2325.682629
33714875,4078,2108.125397,2108.133036,2108.127018,0.286310852,0.00763879,3.06E+31,10989.71353
33714944,3396,2108.812663,2108.816829,2108.813125,0.132817393,0.004166613,3.32E+29,3018.648958
381949410,3543,2096.144566,2096.148501,2096.145723,0.267035379,0.003935241,2.14E+30,8225.056709
425933644,3264,2097.667076,2097.6724,2097.667308,0.087741374,0.005323984,5.03E+29,2662.315536
471016669,,2090.863177,2090.867344,2090.864103,0.070654295,0.004166777,,1756.337809
471016669,,2102.917104,2102.920577,2102.917799,0.138362102,0.003472254,,2634.311016
471016669,,2106.583324,2106.592815,2106.584018,0.033207028,0.009490746,,2189.007527
3814944,3473,2140.109536,2140.112082,2140.110231,0.106765267,0.002546206,1.25E+29,1104.723861
32535669,3222,2116.559527,2116.562304,2116.560453,0.230831336,0.00277783,1.65E+29,2874.685555
32535669,3222,2137.077805,2137.082666,2137.078037,0.183665403,0.004861022,3.86E+29,3718.151279
33834564,3258,2131.399023,2131.402727,2131.40018,0.304256565,0.003703645,2.35E+29,2267.485739
33864387,3443,2125.562971,2125.566443,2125.563434,0.025085071,0.003472165,8.44E+28,265.7536682
33878971,3117,2122.706972,2122.711138,2122.707666,0.486658509,0.004166602,2.61E+29,6242.699526
33878971,3117,2133.559116,2133.572541,2133.559579,0.064305457,0.013425707,1.10E+30,7346.128468
33878971,3117,2134.668125,2134.683634,2134.671134,0.374030833,0.015508999,3.48E+30,21968.13925
33878971,3117,2140.727509,2140.735842,2140.72774,0.081448262,0.00833318,5.74E+29,6490.198494
38459395,3421,2126.579444,2126.584768,2126.58037,0.284184272,0.005324051,7.21E+29,7336.344883
40047077,3327,2132.722441,2132.731005,2132.724061,0.320473036,0.008564571,2.49E+30,13881.16426
41862041,3124,2117.4359,2117.438215,2117.436595,0.228042124,0.002314803,5.16E+28,2182.883679
41862041,3124,2139.847506,2139.850747,2139.847969,0.095036057,0.003240633,4.72E+28,1337.166512
41862482,3143,2141.498348,2141.502052,2141.498811,0.041890286,0.00370358,4.90E+28,1475.632422
49593799,3229,2118.265945,2118.278676,2118.266871,0.148431364,0.01273169,2.22E+30,22396.09077
54003038,3294,2120.668459,2120.676329,2120.668922,0.010249,0.007870459,1.65E+29,1247.584257
10863087,3296,2123.86802,2123.88978,2123.868946,0.106236421,0.021759649,6.78E+30,13159.82865
10863087,3296,2125.440963,2125.449065,2125.441658,0.032840405,0.008101977,4.03E+29,1717.951937
11614485,3309,2116.809696,2116.819187,2116.811085,0.194923051,0.009490843,2.54E+30,14767.41876
72639014,,2117.26561,2117.268388,2117.266304,0.16412333,0.002777838,,1595.100607
72639014,,2121.977725,2121.978419,2121.977956,0.085526504,0.000694453,,378.0108337
92993104,,2125.530485,2125.552476,2125.5328,0.128295602,0.021991014,,6518.04967
92993104,,2130.576612,2130.584946,2130.577538,0.04874066,0.008333431,,1574.91809
92993104,,2133.312741,2133.326861,2133.313435,0.054958435,0.014120404,,3642.431038
92994182,3159,2135.750215,2135.752298,2135.750446,0.020577311,0.002083327,8.76E+27,803.9826807
101101936,3393,2119.906061,2119.909071,2119.906987,0.540410238,0.00300932,4.22E+29,5209.885876
101125732,3398,2116.357143,2116.362467,2116.358069,0.077921083,0.005324223,6.42E+29,4284.193423
101125732,3398,2131.781278,2131.784982,2131.781741,0.052849801,0.003703762,2.31E+29,2156.894624
101125732,3398,2135.231786,2135.240582,2135.23248,0.028775474,0.008796389,1.03E+30,3919.894823
122671519,3260,2130.355131,2130.399808,2130.356057,0.206351572,0.044676635,1.15E+32,64745.40939
141807839,3259,2117.234749,2117.243777,2117.235444,0.046665781,0.009027698,1.72E+30,3359.845078
141807839,3259,2122.798584,2122.815251,2122.799973,0.089605391,0.016666496,8.66E+30,9845.009264
141807839,3259,2131.850115,2131.908216,2131.851735,0.064377948,0.058101373,9.48E+31,30132.74023
141807839,3259,2136.59336,2136.599147,2136.594981,0.099981188,0.005786984,8.41E+29,2597.284804
142052876,,2140.162267,2140.16736,2140.163888,0.375500154,0.005092512,,11950.5189
142305546,,2124.014933,2124.019331,2124.015396,0.035299798,0.00439817,,1034.427646
142305546,,2125.176975,2125.179521,2125.177206,0.080306264,0.002546305,,1661.732495
142305549,,2132.079543,2132.084867,2132.0807,0.029059494,0.005324075,,1468.969619
149539114,5367,2118.671216,2118.6858,2118.671911,0.082924515,0.014583501,1.33E+32,5755.159785
158624542,3850,2116.085733,2116.090362,2116.08689,0.010278863,0.004629611,1.16E+30,1851.40867
158624542,3850,2122.237982,2122.247935,2122.239139,0.043463904,0.009953554,1.95E+31,16497.64935
159966544,,2123.417731,2123.425601,2123.418194,0.014233615,0.007870543,,1170.081465
159966544,,2123.586716,2123.605466,2123.586948,0.031312601,0.018750408,,7579.605444
159966544,,2123.592503,2123.595976,2123.592966,0.057493594,0.003472298,,2043.279989
159966544,,2124.187886,2124.193674,2124.189507,0.043001128,0.005787159,,1460.0514
160008866,3271,2123.225839,2123.248061,2123.226533,0.059820977,0.022222678,1.40E+31,19296.2609
160008866,3271,2130.330598,2130.341246,2130.332218,0.199914026,0.01064837,4.95E+30,14755.28876
160008866,3271,2134.668164,2134.681359,2134.668627,0.037272762,0.013194592,3.41E+30,7587.433524
25118964,3323,2120.639978,2120.643219,2120.640441,0.078867557,0.00324071,1.54E+29,1125.50833
25118964,3323,2120.920531,2120.925624,2120.921226,0.017458437,0.005092543,1.68E+29,612.8178266
25118964,3323,2138.91476,2138.916612,2138.915223,0.127176635,0.001851824,8.58E+28,1210.982193
25118964,3323,2139.028416,2139.030962,2139.028879,0.085139572,0.002546258,1.19E+29,1169.241824
25132999,3945,2116.060937,2116.06765,2116.0614,0.012818023,0.006712893,1.98E+30,1965.411079
29779873,,2116.720346,2116.724282,2116.721272,0.104339293,0.003935144,,1192.385802
29779873,,2132.547678,2132.550456,2132.548141,0.180393392,0.002777738,,1358.010547
165941377,2993,2124.281679,2124.285614,2124.282142,0.14311848,0.003935163,2.54E+28,948.749037
165941377,2993,2125.973103,2125.975881,2125.973798,0.946330629,0.002777757,4.84E+28,3082.665324
166808151,3510,2121.587376,2121.5927,2121.588534,0.084742994,0.005324058,1.12E+30,1997.372119
166808151,3510,2126.723922,2126.732949,2126.725311,0.038122213,0.009027708,2.03E+30,1842.564927
166808151,3510,2131.648426,2131.65838,2131.649121,0.002802206,0.009953617,1.18E+30,570.8298127
166808151,3510,2134.900704,2134.926167,2134.901167,0.028073752,0.02546262,1.73E+31,5667.086938
167163906,5464.819824,2120.951044,2120.960534,2120.951738,0.042828914,0.009490662,2.26E+31,1759.787245
167551757,,2130.506435,2130.510601,2130.507129,0.082467543,0.004166695,,3152.507381
167551757,,2130.541388,2130.55875,2130.541851,0.066091255,0.017361231,,13299.74472
167551757,,2130.543935,2130.556203,2130.544166,0.077469843,0.012268603,,10033.68204
175491080,5321,2120.866028,2120.873667,2120.868111,0.018423935,0.007639042,2.66E+31,3359.409378
175491080,5321,2133.335422,2133.341209,2133.335885,0.022812619,0.005787085,2.41E+31,4313.850407
198003939,3384,2130.79375,2130.795833,2130.793982,0.047878328,0.002083335,1.49E+29,1568.8523
201883033,,2124.157266,2124.167219,2124.158192,0.003311093,0.009953591,,595.8137934
201883033,,2135.844839,2135.869375,2135.84669,0.078629607,0.024536583,,18918.54798
201883033,,2137.308931,2137.314486,2137.309394,0.01122725,0.005555446,,904.4510935
201883033,,2139.953321,2139.960033,2139.954478,0.040684694,0.006712817,,2777.085193
201898220,3106,2117.561511,2117.565909,2117.562668,0.244002835,0.004398153,3.73E+29,4910.171775
201898220,3106,2138.865964,2138.870131,2138.866659,0.070472688,0.004166594,1.67E+29,2169.514643
201898220,3106,2140.441399,2140.442787,2140.441862,0.31398573,0.001388863,4.22E+28,1799.325301
201919099,4194,2116.312654,2116.315895,2116.312886,0.019908872,0.003240739,1.00E+30,894.5604762
201919099,4194,2119.342273,2119.34343,2119.342505,0.026353288,0.001157401,1.37E+29,346.4270475
201919099,4194,2137.530948,2137.533494,2137.531179,0.025565217,0.002546248,6.69E+29,773.3089113
206478549,3143,2121.241006,2121.243784,2121.241469,0.199051005,0.00277781,1.33E+29,2310.311211
206478549,3143,2121.28846,2121.29147,2121.289155,0.091587593,0.003009294,1.02E+29,1539.871914
206478549,3143,2133.773518,2133.78,2133.774444,0.057027628,0.006481513,3.62E+29,2382.317118
29830830,3608,2137.24186,2137.25135,2137.244406,0.282995764,0.009490642,1.43E+31,14802.38048
29853348,3264,2139.022051,2139.034782,2139.023671,0.28831281,0.01273134,4.40E+30,7794.155287
29855342,3235,2117.286437,2117.293613,2117.287363,0.121311984,0.007176132,2.06E+29,1968.157335
29855342,3235,2117.363291,2117.366995,2117.363754,1.392538916,0.003703809,1.69E+29,3795.566467
29855342,3235,2135.592225,2135.608197,2135.592688,0.289127389,0.01597216,1.17E+30,5129.823688
29900215,,2117.286437,2117.293613,2117.287363,0.043366114,0.007176133,,1986.40926
29900215,,2117.363291,2117.366995,2117.363754,0.499965174,0.003703809,,3786.79821
29900215,,2135.592225,2135.608197,2135.592688,0.099077628,0.01597216,,5036.073162
29900813,5291,2118.26794,2118.271644,2118.268634,0.005126741,0.0037038,3.05E+30,809.7156647
207199350,3934,2126.938078,2126.939004,2126.93831,0.025553198,0.000925919,4.64E+28,281.0346764
219998026,5551,2132.792912,2132.798699,2132.794301,0.030247659,0.005786929,8.96E+30,875.0642389
220391763,3155,2133.231516,2133.234294,2133.231979,0.020805533,0.002777793,2.21E+28,1011.571746
220432563,3387,2118.851271,2118.855206,2118.852429,0.06757878,0.003935229,1.32E+29,1382.795012
220432563,3387,2121.982089,2121.986487,2121.982552,0.086579615,0.004398187,2.23E+29,2147.014064
220473309,3884,2118.719276,2118.725295,2118.71997,0.004038318,0.006018603,8.85E+29,62.49682351
220539110,3538,2123.644876,2123.648117,2123.645339,0.031233035,0.003240702,2.81E+29,737.3852348
229147927,3623,2117.994723,2118.001204,2117.994954,0.019882372,0.006481444,1.44E+30,3108.714482
229147927,3623,2127.323779,2127.336278,2127.324704,0.040370465,0.012499798,5.51E+30,6192.724259
229147927,3623,2135.075724,2135.081742,2135.076881,0.192209658,0.006018375,4.75E+30,12480.09398
231061242,6702.060059,2134.868429,2134.871901,2134.868892,0.003053351,0.003472142,4.87E+31,2017.206859
231799463,,2126.040251,2126.052751,2126.040714,182.8028484,0.012499874,,27583.38604
29919288,3376,2121.754571,2121.757117,2121.755265,0.035789507,0.002546345,3.21E+28,739.003157
29928567,,2134.275872,2134.280964,2134.277029,0.174161381,0.005092554,,3643.223889
29928567,,2135.657109,2135.673776,2135.657341,0.064442069,0.016666495,,6144.332181
248354845,3300,2123.047382,2123.056642,2123.049003,0.169494731,0.009259326,2.74E+30,9575.895582
257397333,3194,2139.863203,2139.866443,2139.864129,0.033680206,0.003240678,3.00E+28,1255.440879
266680732,3606,2119.116549,2119.124883,2119.117012,0.013921309,0.008333487,1.41E+30,1046.32479
266680732,3606,2124.137914,2124.153887,2124.138146,0.017782819,0.015972374,5.80E+30,2394.187094
266680732,3606,2127.297428,2127.300669,2127.297891,0.009581202,0.003240759,1.65E+29,254.6862745
266680732,3606,2142.034641,2142.039733,2142.03603,0.005642076,0.005092513,2.20E+29,87.04033862
268862481,3366,2124.368168,2124.406363,2124.369094,0.455066252,0.038195031,2.29E+32,53648.85165
272086159,3262,2116.783629,2116.78687,2116.784092,0.143390665,0.003240705,6.70E+28,1424.939358
272086159,3262,2123.701841,2123.705776,2123.702998,0.243015348,0.003935143,1.41E+29,2590.884343
272086159,3262,2134.211697,2134.214011,2134.212391,0.352652964,0.002314798,6.75E+28,2199.510761
272232401,3397,2122.013284,2122.023237,2122.01421,0.029460063,0.009953519,8.64E+29,3024.897951
272232401,3397,2130.888124,2130.895994,2130.88905,0.07258004,0.007870248,1.02E+30,5170.400234
272232401,3397,2132.637634,2132.644347,2132.63856,0.05775221,0.00671286,5.39E+29,3025.470605
31381302,2836,2132.833363,2132.83915,2132.834983,0.27072062,0.00578699,3.94E+28,6219.738961
31740375,3379,2138.628633,2138.630948,2138.629096,0.075760705,0.002314767,5.86E+28,1016.097145
279572957,5570.459961,2122.498696,2122.507029,2122.498927,0.023114887,0.008333465,3.30E+31,1678.721559
279572957,5570.459961,2124.238306,2124.245482,2124.239001,0.102021884,0.007176037,7.41E+31,5615.697129
281582156,4971,2138.535245,2138.544041,2138.536171,0.095616076,0.008796404,3.11E+31,3905.329007
287187481,3597,2132.728756,2132.732228,2132.72945,0.02711909,0.003472249,3.48E+29,1481.271092
294750180,3590,2124.459706,2124.467345,2124.461095,0.106764612,0.007638803,,10460.94574
294750180,3590,2139.940546,2139.950268,2139.941472,0.050088375,0.00972209,,7489.065507
294750180,3590,2139.990777,2140.000036,2139.99124,0.024127642,0.009259134,,5202.048872
294750180,3590,2140.849793,2140.857663,2140.850719,0.035954674,0.007870262,,3752.412412
294754396,3812,2116.654126,2116.666857,2116.654357,0.017398197,0.012731475,6.79E+30,3288.800384
294754396,3812,2140.305624,2140.326688,2140.307475,0.131063579,0.021064627,5.38E+31,19075.10231
339668420,5395,2122.742457,2122.747087,2122.743846,0.040636492,0.004629699,9.32E+30,1534.624141
339668420,5395,2135.07067,2135.07692,2135.071365,0.00768404,0.006250118,7.67E+30,645.2598507
348898049,5225.910156,2116.148258,2116.152425,2116.149416,0.063038208,0.004166696,3.32E+30,1228.996992
348898049,5225.910156,2135.165056,2135.172464,2135.165519,0.000793973,0.007407473,3.18E+30,302.546454
348898049,5225.910156,2136.345159,2136.35002,2136.345622,0.016835035,0.004861154,2.41E+30,577.025388
349152140,4575,2137.853438,2137.858531,2137.854595,0.10358325,0.005092652,4.49E+30,1500.163269
349192028,3682,2135.114714,2135.118186,2135.115176,0.036623264,0.003472269,4.76E+29,1332.103864
349192028,3682,2139.042312,2139.048099,2139.042543,0.019987443,0.005787112,1.01E+30,1571.944282
358176584,3670,2125.4403,2125.448633,2125.441225,0.218985099,0.008333185,5.76E+30,10437.47963
358176584,3670,2133.831828,2133.851041,2133.83368,0.253648039,0.01921267,3.51E+31,27686.0233
358176584,3670,2140.910425,2140.921536,2140.912046,0.119923823,0.011110947,5.59E+30,7159.189265
364588501,5605,2122.827895,2122.829515,2122.828358,0.021438211,0.001620342,1.20E+30,223.3047223
364588501,5605,2123.928802,2123.9332,2123.929959,0.01239848,0.004398071,6.31E+30,328.151999
364979563,3616,2117.101462,2117.105166,2117.102156,0.022810805,0.003703772,5.43E+29,1714.43422
375034557,5913,2133.781105,2133.789439,2133.782031,0.013312059,0.008333423,2.88E+31,1183.773316
381949410,3543,2126.814161,2126.817633,2126.814624,0.030038606,0.003472248,3.74E+29,1383.446273
381949410,3543,2127.214858,2127.22134,2127.215784,0.028818908,0.006481529,1.01E+30,1868.188213
381949410,3543,2138.672359,2138.676295,2138.673054,0.018661508,0.003935205,3.16E+29,924.6500043
381949410,3543,2139.750374,2139.753383,2139.751068,0.028948183,0.003009273,2.68E+29,1142.454619
382043650,3432,2118.157318,2118.162642,2118.158244,0.196597074,0.005324185,1.33E+30,4440.600735
382258517,,2117.034416,2117.039972,2117.03511,0.024809818,0.005555684,,2231.226206
382258517,,2118.282592,2118.291157,2118.283981,0.042978487,0.008565001,,6197.519796
382258517,,2139.275566,2139.285288,2139.276955,0.022145789,0.009722362,,3741.451163
382552502,3265,2124.316452,2124.322471,2124.318073,0.140092592,0.00601842,6.88E+29,3885.727144
32453448,3977,2118.267418,2118.27089,2118.267649,0.005737021,0.003472254,1.62E+33,546.5758203
439403362,,2132.0908,2132.099596,2132.091495,0.013361014,0.008796189,,3735.76988
439403362,,2139.321444,2139.330472,2139.32237,0.123307848,0.009027544,,23486.63803
439462713,3984,2118.268106,2118.269957,2118.268569,0.058917304,0.001851864,3.51E+33,1246.477053
610210976,,2132.0908,2132.099596,2132.091495,0.261085692,0.008796189,,3736.159022
610210976,,2139.321444,2139.330472,2139.32237,2.409371638,0.009027543,,23487.81965
632499595,,2134.274946,2134.282353,2134.276335,0.163453122,0.007407351,,6029.904701
632499596,,2134.274946,2134.282353,2134.276335,0.126361885,0.007407352,,6035.264915
4723156,3057,2152.756367,2152.772108,2152.757756,0.135991028,0.015740614,6.57E+29,5824.630476
7491381,5692,2160.397465,2160.411354,2160.399086,0.019489949,0.013889158,6.41E+31,2258.782036
7491381,5692,2167.702668,2167.721649,2167.703131,0.017708715,0.018981694,2.03E+32,6306.78957
36874728,3512,2169.705425,2169.708203,2169.706351,0.082369574,0.002777692,1.34E+29,1095.415984
38511610,3473,2163.624871,2163.629038,2163.625566,0.100431972,0.004166681,5.46E+29,3495.336078
38515801,3249,2163.060862,2163.063872,2163.061325,0.183798436,0.003009213,1.27E+29,1824.167599
38518773,3496,2163.585896,2163.588211,2163.58659,0.156343308,0.002314783,2.43E+29,1407.427105
44678751,3201,2154.211701,2154.291331,2154.212627,0.159810474,0.079630442,7.38E+31,70172.77817
44793036,,2169.632234,2169.635938,2169.633391,0.478306077,0.00370368,,5560.108518
44892011,2825,2144.632604,2144.638854,2144.633067,0.372464668,0.006250207,2.09E+28,3440.940456
55269690,4974.779785,2151.980824,2151.981982,2151.981056,0.068921854,0.001157402,3.50E+29,475.1403349
